discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_full_name,country_name,country_code
Alpine Skiing,beijing-2022,Women's Slalom,Women,SILVER,Athlete,,Katharina LIENSBERGER,Austria,AT
Skeleton,beijing-2022,Women,Women,SILVER,Athlete,,Jackie NARRACOTT,Australia,AU
Skeleton,beijing-2022,Women,Women,GOLD,Athlete,,Hannah NEISE,Germany,DE
Skeleton,beijing-2022,Women,Women,BRONZE,Athlete,,Kimberley BOS,Netherlands,NL
Skeleton,beijing-2022,Men,Men,SILVER,Athlete,,Axel JUNGK,Germany,DE
Skeleton,beijing-2022,Men,Men,BRONZE,Athlete,,Wengang YAN,People's Republic of China,CN
Skeleton,beijing-2022,Men,Men,GOLD,Athlete,,Christopher GROTHEER,Germany,DE
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,SILVER,Athlete,,Maja DAHLQVIST,Sweden,SE
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,BRONZE,Athlete,,Jessica DIGGINS,United States of America,US
Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,GOLD,Athlete,,Jonna SUNDLING,Sweden,SE
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,Katharina HENNIG,Germany,DE
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,Victoria CARL,Germany,DE
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,Maja DAHLQVIST,Sweden,SE
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,Jonna SUNDLING,Sweden,SE
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,Yulia STUPAK,ROC,ROC
Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,ROC,Natalia NEPRYAEVA,ROC,ROC
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,Erik VALNES,Norway,NO
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,Johannes Hoesflot KLAEBO,Norway,NO
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,Iivo NISKANEN,Finland,FI
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,Joni MAEKI,Finland,FI
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,Alexander BOLSHUNOV,ROC,ROC
Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,ROC,Alexander TERENTEV,ROC,ROC
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,GOLD,Athlete,,Alexander BOLSHUNOV,ROC,ROC
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,SILVER,Athlete,,Denis SPITSOV,ROC,ROC
Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,BRONZE,Athlete,,Iivo NISKANEN,Finland,FI
Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,GOLD,GameTeam,ROC,,ROC,ROC
Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,SILVER,GameTeam,Norway,,Norway,NO
Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,BRONZE,GameTeam,France,,France,FR
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,BRONZE,Athlete,,Teresa STADLOBER,Austria,AT
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,SILVER,Athlete,,Natalia NEPRYAEVA,ROC,ROC
Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,GOLD,Athlete,,Therese JOHAUG,Norway,NO
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,SILVER,Athlete,,Jessica DIGGINS,United States of America,US
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,BRONZE,Athlete,,Kerttu NISKANEN,Finland,FI
Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,GOLD,Athlete,,Therese JOHAUG,Norway,NO
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,GOLD,Athlete,,Therese JOHAUG,Norway,NO
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,SILVER,Athlete,,Kerttu NISKANEN,Finland,FI
Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,BRONZE,Athlete,,Krista PARMAKOSKI,Finland,FI
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,GOLD,Athlete,,Alexander BOLSHUNOV,ROC,ROC
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,SILVER,Athlete,,Ivan YAKIMUSHKIN,ROC,ROC
Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,BRONZE,Athlete,,Simen Hegstad KRUEGER,Norway,NO
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,GOLD,Athlete,,Iivo NISKANEN,Finland,FI
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,BRONZE,Athlete,,Johannes Hoesflot KLAEBO,Norway,NO
Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,SILVER,Athlete,,Alexander BOLSHUNOV,ROC,ROC
Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,GOLD,GameTeam,ROC,,ROC,ROC
Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,SILVER,GameTeam,Germany,,Germany,DE
Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,BRONZE,GameTeam,Sweden,,Sweden,SE
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,SILVER,Athlete,,Federico PELLEGRINO,Italy,IT
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,BRONZE,Athlete,,Alexander TERENTEV,ROC,ROC
Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,GOLD,Athlete,,Johannes Hoesflot KLAEBO,Norway,NO
Speed skating,beijing-2022,Men's 1500m,Men,BRONZE,Athlete,,Min Seok KIM,Republic of Korea,KR
Speed skating,beijing-2022,Men's 1500m,Men,GOLD,Athlete,,Kjeld NUIS,Netherlands,NL
Speed skating,beijing-2022,Men's 1500m,Men,SILVER,Athlete,,Thomas KROL,Netherlands,NL
Speed skating,beijing-2022,Women's 1000m,Women,SILVER,Athlete,,Jutta LEERDAM,Netherlands,NL
Speed skating,beijing-2022,Women's 1000m,Women,GOLD,Athlete,,Miho TAKAGI,Japan,JP
Speed skating,beijing-2022,Women's 1000m,Women,BRONZE,Athlete,,Brittany BOWE,United States of America,US
Speed skating,beijing-2022,Women's Team Pursuit,Women,GOLD,GameTeam,Canada,,Canada,CA
Speed skating,beijing-2022,Women's Team Pursuit,Women,SILVER,GameTeam,Japan,,Japan,JP
Speed skating,beijing-2022,Women's Team Pursuit,Women,BRONZE,GameTeam,Netherlands,,Netherlands,NL
Speed skating,beijing-2022,Men's 1000m,Men,SILVER,Athlete,,Laurent DUBREUIL,Canada,CA
Speed skating,beijing-2022,Men's 1000m,Men,BRONZE,Athlete,,Havard LORENTZEN,Norway,NO
Speed skating,beijing-2022,Men's 1000m,Men,GOLD,Athlete,,Thomas KROL,Netherlands,NL
Speed skating,beijing-2022,Women's Mass Start,Women,BRONZE,Athlete,,Francesca LOLLOBRIGIDA,Italy,IT
Speed skating,beijing-2022,Women's Mass Start,Women,SILVER,Athlete,,Ivanie BLONDIN,Canada,CA
Speed skating,beijing-2022,Women's Mass Start,Women,GOLD,Athlete,,Irene SCHOUTEN,Netherlands,NL
Speed skating,beijing-2022,Men's 5000m,Men,SILVER,Athlete,,Patrick ROEST,Netherlands,NL
Speed skating,beijing-2022,Men's 5000m,Men,GOLD,Athlete,,Nils VAN DER POEL,Sweden,SE
Speed skating,beijing-2022,Men's 5000m,Men,BRONZE,Athlete,,Hallgeir ENGEBRAATEN,Norway,NO
Speed skating,beijing-2022,Women's 5000m,Women,BRONZE,Athlete,,Martina SABLIKOVA,Czech Republic,CZ
Speed skating,beijing-2022,Women's 5000m,Women,SILVER,Athlete,,Isabelle WEIDEMANN,Canada,CA
Speed skating,beijing-2022,Women's 5000m,Women,GOLD,Athlete,,Irene SCHOUTEN,Netherlands,NL
Speed skating,beijing-2022,Women's 3000m,Women,BRONZE,Athlete,,Isabelle WEIDEMANN,Canada,CA
Speed skating,beijing-2022,Women's 3000m,Women,SILVER,Athlete,,Francesca LOLLOBRIGIDA,Italy,IT
Speed skating,beijing-2022,Women's 3000m,Women,GOLD,Athlete,,Irene SCHOUTEN,Netherlands,NL
Speed skating,beijing-2022,Men's 10000m,Men,BRONZE,Athlete,,Davide GHIOTTO,Italy,IT
Speed skating,beijing-2022,Men's 10000m,Men,GOLD,Athlete,,Nils VAN DER POEL,Sweden,SE
Speed skating,beijing-2022,Men's 10000m,Men,SILVER,Athlete,,Patrick ROEST,Netherlands,NL
Speed skating,beijing-2022,Men's Mass Start,Men,SILVER,Athlete,,Jaewon CHUNG,Republic of Korea,KR
Speed skating,beijing-2022,Men's Mass Start,Men,GOLD,Athlete,,Bart SWINGS,Belgium,BE
Speed skating,beijing-2022,Men's Mass Start,Men,BRONZE,Athlete,,Seung Hoon LEE,Republic of Korea,KR
Speed skating,beijing-2022,Men's Team Pursuit,Men,GOLD,GameTeam,Norway,,Norway,NO
Speed skating,beijing-2022,Men's Team Pursuit,Men,SILVER,GameTeam,ROC,,ROC,ROC
Speed skating,beijing-2022,Men's Team Pursuit,Men,BRONZE,GameTeam,United States of America,,United States of America,US
Speed skating,beijing-2022,Women's 1500m,Women,SILVER,Athlete,,Miho TAKAGI,Japan,JP
Speed skating,beijing-2022,Women's 1500m,Women,BRONZE,Athlete,,Antoinette DE JONG,Netherlands,NL
Speed skating,beijing-2022,Women's 1500m,Women,GOLD,Athlete,,Ireen WÜST,Netherlands,NL
Speed skating,beijing-2022,Women's 500m,Women,GOLD,Athlete,,Erin JACKSON,United States of America,US
Speed skating,beijing-2022,Women's 500m,Women,BRONZE,Athlete,,Angelina GOLIKOVA,ROC,ROC
Speed skating,beijing-2022,Women's 500m,Women,SILVER,Athlete,,Miho TAKAGI,Japan,JP
Speed skating,beijing-2022,Men's 500m,Men,GOLD,Athlete,,Tingyu GAO,People's Republic of China,CN
Speed skating,beijing-2022,Men's 500m,Men,SILVER,Athlete,,Min Kyu CHA,Republic of Korea,KR
Speed skating,beijing-2022,Men's 500m,Men,BRONZE,Athlete,,Wataru MORISHIGE,Japan,JP
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,,Joergen GRAABAK,Norway,NO
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,,Vinzenz GEIGER,Germany,DE
Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,,Lukas GREIDERER,Austria,AT
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,,Akito WATABE,Japan,JP
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,,Joergen GRAABAK,Norway,NO
Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,,Jens Luraas OFTEBRO,Norway,NO
Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,GOLD,GameTeam,Norway,,Norway,NO
Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,SILVER,GameTeam,Germany,,Germany,DE
Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,BRONZE,GameTeam,Japan,,Japan,JP
Bobsleigh,beijing-2022,4-man,Open,GOLD,GameTeam,Germany,,Germany,DE
Bobsleigh,beijing-2022,4-man,Open,SILVER,GameTeam,Germany,,Germany,DE
Bobsleigh,beijing-2022,4-man,Open,BRONZE,GameTeam,Canada,,Canada,CA
Bobsleigh,beijing-2022,Women's Monobob,Women,SILVER,Athlete,,Elana MEYERS TAYLOR,United States of America,US
Bobsleigh,beijing-2022,Women's Monobob,Women,BRONZE,Athlete,,Christine DE BRUIN,Canada,CA
Bobsleigh,beijing-2022,Women's Monobob,Women,GOLD,Athlete,,Kaillie HUMPHRIES,United States of America,US
Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Germany,Francesco FRIEDRICH,Germany,DE
Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Germany,Thorsten MARGIS,Germany,DE
Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Germany,Johannes LOCHNER,Germany,DE
Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Germany,Florian BAUER,Germany,DE
Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Germany,Christoph HAFER,Germany,DE
Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Germany,Matthias SOMMER,Germany,DE
Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Germany,Laura NOLTE,Germany,DE
Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Germany,Deborah LEVI,Germany,DE
Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Germany,Mariama JAMANKA,Germany,DE
Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Germany,Alexandra BURGHARDT,Germany,DE
Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,United States of America,Elana MEYERS TAYLOR,United States of America,US
Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,United States of America,Sylvia HOFFMAN,United States of America,US
Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,Fatima GALVEZ,Spain,ES
Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,Alberto FERNANDEZ,Spain,ES
Shooting,tokyo-2020,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,Alessandra PERILLI,San Marino,SM
Shooting,tokyo-2020,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,Gian Marco BERTI,San Marino,SM
Shooting,tokyo-2020,Trap Mixed Team,Mixed,BRONZE,GameTeam,United States of America,Madelynn Ann BERNAU,United States of America,US
Shooting,tokyo-2020,Trap Mixed Team,Mixed,BRONZE,GameTeam,United States of America,Brian BURROWS,United States of America,US
Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,SILVER,Athlete,,Yulia ZYKOVA,ROC,ROC
Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,BRONZE,Athlete,,Yulia KARIMOVA,ROC,ROC
Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,GOLD,Athlete,,Nina CHRISTEN,Switzerland,CH
Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,BRONZE,Athlete,,Milenko SEBIC,Serbia,RS
Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,GOLD,Athlete,,Changhong ZHANG,People's Republic of China,CN
Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,SILVER,Athlete,,Sergey KAMENSKIY,ROC,ROC
Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,GOLD,Athlete,,Jean QUIQUAMPOIX,France,FR
Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,SILVER,Athlete,,Leuris PUPO,Cuba,CU
Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,BRONZE,Athlete,,Yuehong LI,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Rifle Men,Men,BRONZE,Athlete,,Haoran YANG,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Rifle Men,Men,SILVER,Athlete,,Lihao SHENG,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Rifle Men,Men,GOLD,Athlete,,William SHANER,United States of America,US
Shooting,tokyo-2020,10m Air Rifle women,Women,BRONZE,Athlete,,Nina CHRISTEN,Switzerland,CH
Shooting,tokyo-2020,10m Air Rifle women,Women,GOLD,Athlete,,Qian YANG,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Rifle women,Women,SILVER,Athlete,,Anastasiia GALASHINA,ROC,ROC
Shooting,tokyo-2020,Trap Men,Men,GOLD,Athlete,,Jiri LIPTAK,Czech Republic,CZ
Shooting,tokyo-2020,Trap Men,Men,SILVER,Athlete,,David KOSTELECKY,Czech Republic,CZ
Shooting,tokyo-2020,Trap Men,Men,BRONZE,Athlete,,Matthew John COWARD HOLLEY,Great Britain,GB
Shooting,tokyo-2020,Skeet women,Women,SILVER,Athlete,,Diana BACOSI,Italy,IT
Shooting,tokyo-2020,Skeet women,Women,BRONZE,Athlete,,Meng WEI,People's Republic of China,CN
Shooting,tokyo-2020,Skeet women,Women,GOLD,Athlete,,Amber ENGLISH,United States of America,US
Shooting,tokyo-2020,Trap women,Women,BRONZE,Athlete,,Alessandra PERILLI,San Marino,SM
Shooting,tokyo-2020,Trap women,Women,GOLD,Athlete,,Zuzana STEFECEKOVA,Slovakia,SK
Shooting,tokyo-2020,Trap women,Women,SILVER,Athlete,,Kayle BROWNING,United States of America,US
Shooting,tokyo-2020,10m Air Pistol women,Women,GOLD,Athlete,,Vitalina BATSARASHKINA,ROC,ROC
Shooting,tokyo-2020,10m Air Pistol women,Women,SILVER,Athlete,,Antoaneta BONEVA,Bulgaria,BG
Shooting,tokyo-2020,10m Air Pistol women,Women,BRONZE,Athlete,,Ranxin JIANG,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,Qian YANG,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,Haoran YANG,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,SILVER,GameTeam,United States of America 1,Mary Carolynn TUCKER,United States of America,US
Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,SILVER,GameTeam,United States of America 1,Lucas KOZENIESKY,United States of America,US
Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,BRONZE,GameTeam,ROC 2,Yulia KARIMOVA,ROC,ROC
Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,BRONZE,GameTeam,ROC 2,Sergey KAMENSKIY,ROC,ROC
Shooting,tokyo-2020,25m Pistol Women,Women,BRONZE,Athlete,,Jiaruixuan XIAO,People's Republic of China,CN
Shooting,tokyo-2020,25m Pistol Women,Women,GOLD,Athlete,,Vitalina BATSARASHKINA,ROC,ROC
Shooting,tokyo-2020,25m Pistol Women,Women,SILVER,Athlete,,Minjung KIM,Republic of Korea,KR
Shooting,tokyo-2020,10m Air Pistol Men,Men,SILVER,Athlete,,Damir MIKEC,Serbia,RS
Shooting,tokyo-2020,10m Air Pistol Men,Men,BRONZE,Athlete,,Wei PANG,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Pistol Men,Men,GOLD,Athlete,,Javad FOROUGHI,Islamic Republic of Iran,IR
Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,Ranxin JIANG,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,GOLD,GameTeam,People's Republic of China 1,Wei PANG,People's Republic of China,CN
Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,SILVER,GameTeam,ROC 1,Vitalina BATSARASHKINA,ROC,ROC
Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,SILVER,GameTeam,ROC 1,Artem CHERNOUSOV,ROC,ROC
Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,BRONZE,GameTeam,Ukraine,Olena KOSTEVYCH,Ukraine,UA
Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,BRONZE,GameTeam,Ukraine,Oleh OMELCHUK,Ukraine,UA
Shooting,tokyo-2020,Skeet Men,Men,BRONZE,Athlete,,Abdullah ALRASHIDI,Kuwait,KW
Shooting,tokyo-2020,Skeet Men,Men,GOLD,Athlete,,Vincent HANCOCK,United States of America,US
Shooting,tokyo-2020,Skeet Men,Men,SILVER,Athlete,,Jesper HANSEN,Denmark,DK
Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,China,Zongyuan WANG,People's Republic of China,CN
Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,China,Siyi XIE,People's Republic of China,CN
Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,SILVER,GameTeam,United States,Andrew CAPOBIANCO,United States of America,US
Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,SILVER,GameTeam,United States,Mike HIXON,United States of America,US
Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,BRONZE,GameTeam,Germany,Patrick HAUSDING,Germany,DE
Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,BRONZE,GameTeam,Germany,Lars RUDIGER,Germany,DE
Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,GOLD,GameTeam,China,Tingmao SHI,People's Republic of China,CN
Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,GOLD,GameTeam,China,Han WANG,People's Republic of China,CN
Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,SILVER,GameTeam,Canada,Jennifer ABEL,Canada,CA
Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,SILVER,GameTeam,Canada,Melissa CITRINI BEAULIEU,Canada,CA
Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,BRONZE,GameTeam,Germany,Lena HENTSCHEL,Germany,DE
Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,BRONZE,GameTeam,Germany,Tina PUNZEL,Germany,DE
Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,GOLD,GameTeam,Great Britain,Thomas DALEY,Great Britain,GB
Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,GOLD,GameTeam,Great Britain,Matty LEE,Great Britain,GB
Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,SILVER,GameTeam,China,Yuan CAO,People's Republic of China,CN
Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,SILVER,GameTeam,China,Aisen CHEN,People's Republic of China,CN
Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,BRONZE,GameTeam,ROC,Aleksandr BONDAR,ROC,ROC
Diving,tokyo-2020,Men's Synchronised 10m Platform,Men,BRONZE,GameTeam,ROC,Viktor MINIBAEV,ROC,ROC
Diving,tokyo-2020,Men's 3m Springboard,Men,BRONZE,Athlete,,Jack LAUGHER,Great Britain,GB
Diving,tokyo-2020,Men's 3m Springboard,Men,SILVER,Athlete,,Zongyuan WANG,People's Republic of China,CN
Diving,tokyo-2020,Men's 3m Springboard,Men,GOLD,Athlete,,Siyi XIE,People's Republic of China,CN
Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,GOLD,GameTeam,China,Yuxi CHEN,People's Republic of China,CN
Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,GOLD,GameTeam,China,Jiaqi ZHANG,People's Republic of China,CN
Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,SILVER,GameTeam,United States,Jessica PARRATTO,United States of America,US
Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,SILVER,GameTeam,United States,Delaney SCHNELL,United States of America,US
Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,BRONZE,GameTeam,Mexico,Gabriela Belem AGUNDEZ GARCIA,Mexico,MX
Diving,tokyo-2020,Women's Synchronised 10m Platform,Women,BRONZE,GameTeam,Mexico,Alejandra OROZCO,Mexico,MX
Diving,tokyo-2020,Women's 10m Platform,Women,SILVER,Athlete,,Yuxi CHEN,People's Republic of China,CN
Diving,tokyo-2020,Women's 10m Platform,Women,BRONZE,Athlete,,Melissa WU,Australia,AU
Diving,tokyo-2020,Women's 10m Platform,Women,GOLD,Athlete,,Hongchan QUAN,People's Republic of China,CN
Diving,tokyo-2020,Men's 10m Platform,Men,BRONZE,Athlete,,Thomas DALEY,Great Britain,GB
Diving,tokyo-2020,Men's 10m Platform,Men,SILVER,Athlete,,Jian YANG,People's Republic of China,CN
Diving,tokyo-2020,Men's 10m Platform,Men,GOLD,Athlete,,Yuan CAO,People's Republic of China,CN
Diving,tokyo-2020,Women's 3m Springboard,Women,SILVER,Athlete,,Han WANG,People's Republic of China,CN
Diving,tokyo-2020,Women's 3m Springboard,Women,GOLD,Athlete,,Tingmao SHI,People's Republic of China,CN
Diving,tokyo-2020,Women's 3m Springboard,Women,BRONZE,Athlete,,Krysta PALMER,United States of America,US
Canoe Sprint,tokyo-2020,Women's Canoe Single 200m,Women,SILVER,Athlete,,Laurence VINCENT-LAPOINTE,Canada,CA
Canoe Sprint,tokyo-2020,Women's Canoe Single 200m,Women,BRONZE,Athlete,,Liudmyla LUZAN,Ukraine,UA
Canoe Sprint,tokyo-2020,Women's Canoe Single 200m,Women,GOLD,Athlete,,Nevin HARRISON,United States of America,US
Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,GOLD,GameTeam,Cuba,Serguey TORRES,Cuba,CU
Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,GOLD,GameTeam,Cuba,Fernando Dayan JORGE,Cuba,CU
Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,SILVER,GameTeam,China,Hao LIU,People's Republic of China,CN
Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,SILVER,GameTeam,China,Pengfei ZHENG,People's Republic of China,CN
Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,BRONZE,GameTeam,Germany,Sebastian BRENDEL,Germany,DE
Canoe Sprint,tokyo-2020,Men's Canoe Double 1000m,Men,BRONZE,GameTeam,Germany,Tim HECKER,Germany,DE
Canoe Sprint,tokyo-2020,Men's Kayak Four 500m,Men,GOLD,GameTeam,Germany,,Germany,DE
Canoe Sprint,tokyo-2020,Men's Kayak Four 500m,Men,SILVER,GameTeam,Spain,,Spain,ES
Canoe Sprint,tokyo-2020,Men's Kayak Four 500m,Men,BRONZE,GameTeam,Slovakia,,Slovakia,SK
Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,GOLD,GameTeam,Australia,Jean VAN DER WESTHUYZEN,Australia,AU
Canoe Sprint,tokyo-2020,Men's Kayak Double 1000m,Men,GOLD,GameTeam,Australia,Thomas GREEN,Australia,AU
